frame,time_s,track_id,class_name,world_x,world_y,occluded,lane,headway_m,lead_track_id,speed_mps
935,93.4999065,3,truck,348.5715865785244,3.950528722275799,False,0.0,,,7.145346720797306
936,93.5999064,3,truck,349.3116440483504,3.9414243838244873,False,0.0,,,7.159806703366485
937,93.6999063,3,truck,350.1226641692889,3.9362015386050886,False,0.0,,,7.321774133314875
938,93.7999062,3,truck,350.8219743824173,3.9419927244972657,False,0.0,,,7.128455609022694
939,93.8999061,3,truck,351.48907941478706,3.9479423932061475,False,0.0,,,7.504933694688589
940,93.999906,3,truck,352.31257205114963,3.957677833114165,False,1.0,,,8.23493459856031
900,89.99991,4,truck,306.1622526953643,6.3410299913288375,False,1.0,18.65818882130054,13,5.585104814221763
901,90.0999099,4,truck,306.720762618276,6.360942238054609,False,1.0,30.04622782695077,10,6.613107061706614
902,90.1999098,4,truck,307.38726881459945,6.398962401101346,False,1.0,30.38164690888931,10,7.488204986790379
903,90.2999097,4,truck,308.1810997022279,6.427527661529346,False,1.0,30.808466955783388,10,7.587443745569544
904,90.3999096,4,truck,308.97298009495347,6.461738807538938,False,1.0,31.237950833743355,10,7.9508377986119285
905,90.4999095,4,truck,309.82989935990855,6.494558367527753,False,1.0,31.500094790312744,10,8.107234831794813
906,90.5999094,4,truck,310.64055211185746,6.524220970261476,False,1.0,31.89905333805922,10,8.240306466796255
907,90.6999093,4,truck,311.41830916879235,6.571231578891009,False,1.0,32.38017384198048,10,8.361012308955878
908,90.7999092,4,truck,312.25728607259526,6.6007465274715,False,1.0,32.74286080035972,10,8.525263181455784
909,90.8999091,4,truck,313.1370919510758,6.650359467589194,False,1.0,33.138060015590156,10,8.809898728215785
910,90.999909,4,truck,314.02679145172993,6.6680549097164965,False,1.0,33.62369082869537,10,10.118325026655612
911,91.09990889999999,4,truck,314.96891467622874,6.724080350184635,False,1.0,34.12958017483925,10,11.323866350218395
912,91.19990879999999,4,truck,315.89983652273804,6.780232563670271,False,1.0,34.63550751608199,10,9.54889542266858
914,91.39990859999999,4,truck,317.8940736269794,6.9109698971936355,False,1.0,35.53791988145463,10,10.067462201953731
915,91.49990849999999,4,truck,318.8241594230427,6.899456704534688,False,1.0,18.117031477299065,3,12.387205840030902
916,91.59990839999999,4,truck,319.92517918518104,6.939445505615458,False,1.0,36.51035694490599,10,11.729291710511916
917,91.69990829999999,4,truck,321.0449068437347,6.975139722921935,False,1.0,36.97520176081133,10,11.054227429953698
918,91.79990819999999,4,truck,322.2110378080571,7.026293027423618,False,1.0,,,11.372258173972341
919,91.89990809999999,4,truck,323.31215232288037,7.078320842352777,False,1.0,,,12.880575412056942
920,91.99990799999999,4,truck,324.4602971028681,7.129272613102571,False,1.0,,,14.41136076411658
921,92.09990789999999,4,truck,325.66128830706975,7.174739400329343,False,1.0,,,12.185223642846381
923,92.29990769999999,4,truck,328.1893602533276,7.256767611492948,False,1.0,,,12.717101019651636
924,92.39990759999999,4,truck,329.47793075122036,7.323542742369764,False,1.0,,,15.50692190435484
925,92.49990749999999,4,truck,330.80021492309675,7.401049887514966,False,1.0,,,14.563799269617448
926,92.59990739999999,4,truck,332.12609767972714,7.4389471886211265,False,2.0,,,13.713046054127972
927,92.69990729999999,4,truck,333.50239412764364,7.4742672077822645,False,2.0,,,14.142600602237053
928,92.79990719999999,4,truck,334.9120391385721,7.540743076419948,False,2.0,,,14.473967423882641
929,92.8999071,4,truck,336.4682842070579,7.6408551946660905,False,2.0,,,14.94134150146806
930,92.999907,4,truck,337.9524479268953,7.693234864783973,False,2.0,,,15.515558541867676
931,93.0999069,4,truck,339.447817625844,7.76059862326451,False,2.0,,,15.936943492353748
932,93.1999068,4,truck,341.12200074165344,7.834843425259457,False,2.0,,,16.470292749556847
933,93.2999067,4,truck,342.8079755508715,7.906064966467794,False,2.0,,,17.11244430591705
934,93.3999066,4,truck,344.509275350169,7.973309417522895,False,2.0,,,17.678968758916653
935,93.4999065,4,truck,346.3817330630478,8.053686756189311,False,2.0,,,18.35520501179758
936,93.5999064,4,truck,348.1309596831642,8.134892208424302,False,2.0,,,19.172219304512282
937,93.6999063,4,truck,350.11780976428145,8.205558009525513,False,2.0,,,19.82961501823388
938,93.7999062,4,truck,352.16735318483614,8.304929222356854,False,2.0,,,20.490556189216022
939,93.8999061,4,truck,354.3220978484974,8.403302372814645,False,2.0,,,20.855823388397994
940,93.999906,4,truck,356.39850575333844,8.501858091098038,False,2.0,,,20.76409981251038
900,89.99991,5,bus,319.0399405891534,8.262334681001532,False,2.0,16.819082398358603,9,11.324295299839333
901,90.0999099,5,bus,320.1723689867078,8.31219548071621,False,2.0,16.87116669338036,9,12.192499981293395
902,90.1999098,5,bus,321.4000363361796,8.438609221929655,False,2.0,16.961894922411886,9,12.94900361458508
903,90.2999097,5,bus,322.6983451348124,8.50871056075496,False,2.0,17.584907860120552,9,13.175437991587842
904,90.3999096,5,bus,324.0814996877071,8.561112831298207,False,2.0,17.795263653506254,9,13.727603725649033
905,90.4999095,5,bus,325.45858545371357,8.644666757158788,False,2.0,18.058721430681373,9,14.21420230334411
906,90.5999094,5,bus,326.92914893829777,8.744509864720673,False,2.0,18.413855817332774,9,14.58577711538419
907,90.6999093,5,bus,328.3708463826349,8.820848543182901,False,2.0,18.549474232528553,9,14.904235227616027
908,90.7999092,5,bus,329.9417231774989,8.928219572173264,False,2.0,,,15.349296543342007
909,90.8999091,5,truck,331.42388417462774,9.025944900501981,False,2.0,,,15.83940321184491
910,90.999909,5,bus,333.0204212901736,9.12219515914634,False,2.0,,,16.293287484298844
911,91.09990889999999,5,bus,334.7165942958832,9.207794984058577,False,2.0,,,16.838879010651226
912,91.19990879999999,5,bus,336.42278839749116,9.303736257629918,False,2.0,,,17.507810817479367
913,91.29990869999999,5,bus,338.1830523536529,9.431355532422126,False,2.0,,,20.140298161574037
914,91.39990859999999,5,truck,340.02141717024494,9.529067084368043,False,2.0,,,22.85395755531522
915,91.49990849999999,5,bus,341.9306816042249,9.643186305705038,False,2.0,,,19.53958860947
917,91.69990829999999,5,truck,345.946612003108,9.877604771136141,False,2.0,,,20.79636497750107
918,91.79990819999999,5,bus,348.04670539162413,9.965397389708187,False,2.0,,,25.537624285289667
919,91.89990809999999,5,truck,350.3060915867651,10.104097636688696,False,2.0,,,24.437515595011746
920,91.99990799999999,5,bus,352.5879154978187,10.247945680722424,False,2.0,,,23.35251707900784
921,92.09990789999999,5,bus,354.90178202431656,10.372232022263434,False,2.0,,,23.809540271065543
922,92.19990779999999,5,bus,357.4130027405125,10.52927970554223,False,2.0,,,24.522466195894367
923,92.29990769999999,5,bus,359.9328083807103,10.70342617857464,False,2.0,,,25.198081600059275
900,89.99991,6,truck,315.44045543225434,3.8594898284029173,False,0.0,6.86278443779338,2,1.3405556636072662
901,90.0999099,6,truck,315.5745108645595,3.8725727104649144,False,0.0,15.643758023606722,3,1.3405556636072662
900,89.99991,7,bus,311.22764327932816,7.811780916901776,False,2.0,7.812297309825226,5,
900,89.99991,8,truck,363.9296814699196,10.972620399989058,False,3.0,,,
900,89.99991,9,truck,335.859022987512,7.842773619117423,False,2.0,,,11.845138770900375
901,90.0999099,9,truck,337.04353568008816,7.896776209680282,False,2.0,,,14.129405454183587
902,90.1999098,9,truck,338.3619312585915,7.9434959173687725,False,2.0,,,15.8651276239076
903,90.2999097,9,truck,340.283252994933,7.993521594036983,False,2.0,,,15.957768930194286
904,90.3999096,9,truck,341.87676334121335,8.009216624073325,False,2.0,,,16.857875289990016
905,90.4999095,9,truck,343.51730688439494,8.166447557184293,False,2.0,,,17.332781876171037
906,90.5999094,9,truck,345.34300475563055,8.172678567298885,False,2.0,,,16.66097114545285
907,90.6999093,9,truck,346.92032061516346,8.224506125632512,False,2.0,,,15.773174368503494
900,89.99991,10,car,335.8715359706772,6.390314342171945,True,1.0,15.693619704754497,1,8.954553700049487
901,90.0999099,10,car,336.7669904452268,6.429414269021592,False,1.0,,,10.250270122985057
902,90.1999098,10,car,337.76891572348876,6.44742049576336,False,1.0,,,11.231456910968063
903,90.2999097,10,car,338.9895666580113,6.486464209439142,False,1.0,,,11.231084415318264
904,90.3999096,10,truck,340.2109309286968,6.522903985943918,False,1.0,,,11.802194094168271
905,90.4999095,10,truck,341.3299941502213,6.548612192647891,False,1.0,,,12.0401595423873
906,90.5999094,10,truck,342.5396054499167,6.573454062531087,False,1.0,,,12.074813327725906
907,90.6999093,10,truck,343.7984830107728,6.610068026236436,False,1.0,,,12.384721552894689
908,90.7999092,10,truck,345.000146872955,6.639195649892568,False,1.0,,,12.8793904107456
909,90.8999091,10,truck,346.27515196666593,6.677544967475146,False,1.0,,,13.295763724962171
910,90.999909,10,truck,347.6504822804253,6.734467881842049,False,1.0,,,13.682617397850663
911,91.09990889999999,10,car,349.098494851068,6.7861886802453055,False,1.0,,,14.1025983315526
912,91.19990879999999,10,truck,350.53534403882,6.825061224644803,False,1.0,,,14.491097933677338
913,91.29990869999999,10,car,351.94588956014036,6.839413826836467,False,1.0,,,14.671297851127974
914,91.39990859999999,10,truck,353.431993508434,6.909675289792875,False,1.0,,,14.8218206665656
915,91.49990849999999,10,truck,354.98472418123663,6.958041073911396,False,1.0,,,14.84420807592528
916,91.59990839999999,10,truck,356.43553613008703,6.981141057832006,False,1.0,,,15.282306320592397
917,91.69990829999999,10,truck,358.020108604546,7.040841232122484,False,1.0,,,15.845740590330353
900,89.99991,11,truck,335.80826677402064,6.3678701471284,False,1.0,0.06326919665656305,10,
900,89.99991,12,truck,303.09182928235526,7.53476470541177,False,2.0,8.1358139969729,7,
900,89.99991,13,truck,324.82044151666486,6.131114670992071,False,1.0,10.98782525735578,11,
910,90.999909,27,car,287.6081982500963,24.749640449654628,False,,,,
940,93.999906,92,truck,335.16895375776284,3.8807840618232023,False,0.0,,,4.1531029908373
941,94.0999059,92,truck,335.58426364153627,3.8732424587915206,False,0.0,,,4.1531029908373
959,95.8999041,141,car,332.01501901849963,4.010047761464136,False,1.0,,,3.7688433885417623
960,95.999904,141,truck,332.39190298046947,4.0202627473073,False,1.0,,,4.433313512240829
961,96.0999039,141,car,332.9224987272478,4.018316312014585,False,1.0,,,4.7471073752392385
962,96.1999038,141,car,333.3725685796643,4.028316801094962,False,1.0,,,4.5472621129413255
963,96.2999037,141,car,333.80641486554435,4.014160814455524,False,1.0,,,4.660458434216025
964,96.3999036,141,car,334.213232377553,4.03474938955767,False,1.0,,,4.622049056523792
965,96.4999035,141,car,334.74094718709495,4.027731008036448,False,1.0,,,4.711591290555361
966,96.59990339999999,141,car,335.2339082943799,4.051272325809756,False,1.0,,,4.938596521318686
967,96.69990329999999,141,truck,335.6832034470074,4.046169058085834,False,1.0,,,5.0968934491027085
968,96.79990319999999,141,car,336.20736657716503,4.053737954091311,False,1.0,,,5.190493376278482
969,96.89990309999999,141,car,336.7508722486539,4.039614025686147,False,1.0,,,5.3582490958040125
970,96.99990299999999,141,car,337.3001956682038,4.053929161283376,False,1.0,,,5.444767712103612
971,97.09990289999999,141,car,337.86514799905666,4.031303352611164,False,1.0,,,5.545344651573487
972,97.19990279999999,141,truck,338.4102074798854,4.016953254364618,False,1.0,,,5.7359181289557455
973,97.29990269999999,141,truck,338.9251248116227,4.044469881072944,False,1.0,,,5.873269339917215
974,97.39990259999999,141,car,339.57845312042514,4.067636801812641,False,1.0,,,5.988918199473119
975,97.49990249999999,141,car,340.2085271894704,4.081422300776425,False,1.0,,,6.2503271144526025
976,97.59990239999999,141,truck,340.8300799444377,4.039302258179999,False,1.0,,,6.428445039747658
977,97.69990229999999,141,car,341.4341877450589,4.048207413732627,False,1.0,,,6.455489406497918
978,97.79990219999999,141,truck,342.1514654105747,4.038250536258671,False,1.0,,,6.58180577308417
979,97.89990209999999,141,truck,342.7805511327759,4.050424617627029,False,1.0,,,6.721059104753067
980,97.99990199999999,141,car,343.4619121281285,4.0595541005668005,False,1.0,,,6.889834042460507
981,98.09990189999999,141,car,344.1584941970577,4.064208621112179,False,1.0,,,6.754887390882459
982,98.19990179999999,141,car,344.82682587613294,4.081750815272989,False,1.0,,,7.366841761256637
983,98.29990169999999,141,car,345.6486544321275,4.112467865192679,False,1.0,,,8.218293778239328
981,98.09990189999999,233,car,333.9913293979322,3.97857842741637,False,1.0,10.167164799125487,141,4.65738515771511
982,98.19990179999999,233,bus,334.4570674479652,3.9783902615567435,False,1.0,10.369758428167756,141,7.610049958396303
983,98.29990169999999,233,bus,335.02509222350363,3.9977857027768495,False,1.0,10.623562208623866,141,8.584908184022709
986,98.5999014,233,car,336.6910469075546,4.003189941270808,False,1.0,,,6.755777922720881
987,98.6999013,233,car,337.40215336105166,3.9911808807581934,False,1.0,,,8.07334571010415
988,98.7999012,233,car,337.9685581089875,3.9947058717352175,False,1.0,,,7.045506780417327
989,98.8999011,233,car,338.51900059136494,4.0115781204811585,False,1.0,,,5.974697907292466
990,98.999901,233,car,339.03649671686196,3.9912809437997647,False,1.0,,,7.329204751002635
991,99.0999009,233,car,339.725142149107,4.01640258805364,False,1.0,,,9.045990239689218
992,99.1999008,233,car,340.3427500520942,4.003144957076878,False,1.0,,,7.790694316150109
995,99.4999005,233,car,342.35715883974245,4.014738556675738,False,1.0,,,8.135672933880869
996,99.5999004,233,truck,343.17638105430893,4.015683375967558,False,1.0,,,9.887826977209443
997,99.6999003,233,truck,343.86419170310324,4.016262535551609,False,1.0,,,8.831528654114209
998,99.7999002,233,car,344.6125081272186,4.031480417219179,False,1.0,,,11.098132291884212
999,99.8999001,233,bus,345.34320116336517,4.040605934464818,False,1.0,,,7.756635912868205
1000,99.9999,233,bus,346.188227551057,4.049429709514855,False,1.0,,,2.234363685918396
1005,100.4998995,233,car,350.44343353674617,4.047994877051473,False,1.0,,,8.51042048179875
1034,103.39989659999999,540,truck,317.6592736778696,5.9144461891668625,False,1.0,,,8.229261260983932
1035,103.49989649999999,540,truck,318.48219898104185,5.940851648855825,False,1.0,,,8.543717522751422
1036,103.59989639999999,540,truck,319.3668536889495,5.968682036160446,False,1.0,,,8.724374220247
1037,103.69989629999999,540,truck,320.2133656270789,5.991441561921613,False,1.0,,,8.668510071102219
1038,103.79989619999999,540,truck,321.11838539344205,6.033095023742749,False,1.0,,,8.613517985076669
1039,103.89989609999999,540,truck,321.9545567105697,6.061772294634674,False,1.0,,,8.57930814708675
1040,103.99989599999999,540,truck,322.8554173509337,6.090014698864284,False,1.0,7.996984196394749,597,8.943505150844885
1041,104.09989589999999,540,truck,323.6071446906163,6.125564014921812,False,1.0,,,9.174783358053674
1042,104.1998958,540,truck,324.5523741931908,6.157314155504989,False,1.0,,,9.279649251453748
1043,104.2998957,540,truck,325.7228730346703,6.171286129440963,False,1.0,,,9.843592567671521
1044,104.3998956,540,truck,326.52484325261184,6.206197492991162,False,1.0,,,10.209464323762631
1045,104.4998955,540,truck,327.5647707806958,6.227213036632974,False,1.0,,,10.118585426211439
1046,104.5998954,540,truck,328.7413739849333,6.261554736231183,False,1.0,10.544695206867686,637,10.330295693030621
1047,104.6998953,540,truck,329.62759901317213,6.293987410845852,False,1.0,,,10.653812723431429
1048,104.7998952,540,truck,330.7662235223147,6.327584397605936,False,1.0,,,10.742752380603406
1049,104.8998951,540,truck,331.811778127702,6.36173118515281,False,1.0,,,11.022781734920954
1050,104.999895,540,truck,332.9316379752245,6.402778277861066,False,1.0,10.338275930185262,637,11.47277354007997
1051,105.0998949,540,truck,334.11724842825595,6.435758061942759,False,1.0,10.175031737559834,637,11.763918977522962
1052,105.1998948,540,truck,335.2744952819887,6.471983891355656,False,1.0,10.034786401063457,637,12.03951319679004
1053,105.2998947,540,truck,336.59208932080463,6.5255838793370025,False,1.0,9.410370675195736,684,12.441153271947314
1054,105.3998946,540,truck,337.7498195428162,6.560750556186592,False,1.0,9.47810956729785,684,12.933719087385498
1055,105.4998945,540,truck,339.03309771738685,6.575944209949555,False,1.0,9.500062256678063,637,13.121590597119848
1056,105.5998944,540,truck,340.45692951688756,6.653072025843719,False,1.0,9.94152996555448,684,13.39057423683289
1057,105.6998943,540,truck,341.86852034702395,6.672362152106917,False,1.0,10.20948854437097,684,13.92244451019792
1058,105.7998942,540,truck,343.11964173129866,6.7202350231171675,False,1.0,10.347060842216365,684,14.361028552595826
1059,105.8998941,540,truck,344.6128279785809,6.763828586980853,False,1.0,,,14.766454883013012
1060,105.999894,540,truck,346.09251986937545,6.7948895064585075,False,1.0,10.760639557208435,684,15.176557853392524
1061,106.0998939,540,truck,347.75852155646623,6.83795446090478,False,1.0,10.858160798055394,684,15.786701683605543
1062,106.1998938,540,truck,349.3333684240037,6.893452118752304,False,1.0,11.147590089516711,684,16.38585620022468
1063,106.2998937,540,truck,350.83133633115364,6.949683793986846,False,1.0,11.487401489294484,684,18.586930839558818
1064,106.3998936,540,truck,352.6878192756296,6.991733230374523,False,1.0,7.162128455784966,637,20.662466530557595
1065,106.4998935,540,truck,354.40336838669504,7.022793834290422,False,1.0,6.7746807867190455,637,17.43307560444555
1067,106.6998933,540,truck,358.03458529177465,7.111206264214062,False,1.0,,,19.808897748442178
1068,106.7998932,540,truck,359.7197505567866,7.148852264262459,False,1.0,,,21.494427240077812
1069,106.8998931,540,truck,361.5849823141341,7.215700215615995,False,1.0,,,18.652336225811055
1036,103.59989639999999,558,truck,303.52683005617536,5.3348332854533895,False,1.0,15.840023632774148,540,5.615316528583936
1037,103.69989629999999,558,truck,304.0883611475021,5.359349474358662,False,1.0,16.125004479576774,540,5.815526324830898
1038,103.79989619999999,558,truck,304.68457110257043,5.379051848528259,False,1.0,16.433814290871624,540,5.906605239373903
1039,103.89989609999999,558,truck,305.27610274782705,5.384034008942529,False,1.0,16.67845396274265,540,5.864017183376973
1040,103.99989599999999,558,truck,305.8738057361063,5.38635873563088,False,1.0,16.981611614827386,540,6.008271244119896
1041,104.09989589999999,558,truck,306.42556433627317,5.421595160055593,False,1.0,17.18158035434311,540,6.051888443029156
1042,104.1998958,558,truck,307.0536381867643,5.435374774407747,False,1.0,17.498736006426498,540,6.022044072873541
1043,104.2998957,558,truck,307.7275592991569,5.409797227767208,False,1.0,17.995313735513378,540,6.1416073028526625
1044,104.3998956,558,truck,308.28499694238116,5.449944231428331,False,1.0,18.23984631023069,540,6.324157067753276
1045,104.4998955,558,truck,308.8869495923817,5.491192479943373,False,1.0,8.35126654981525,633,6.380596700837714
1046,104.5998954,558,truck,309.5540216412432,5.506445515742689,False,1.0,19.187352343690122,540,6.4699821331655585
1047,104.6998953,558,truck,310.2493316253904,5.483990368797504,False,1.0,19.378267387781705,540,6.685753764335004
1048,104.7998952,558,truck,310.9124561807719,5.5212696073953165,False,1.0,19.853767341542778,540,6.851055340492394
1049,104.8998951,558,truck,311.5700757239496,5.547605159001299,False,1.0,20.241702403752356,540,6.8820108762968175
1050,104.999895,558,truck,312.28761788939454,5.554699503689825,False,1.0,20.644020085829936,540,6.952171847315185
1051,105.0998949,558,truck,313.00440183366743,5.5540193189849125,False,1.0,21.112846594588518,540,7.2108008651578075
1052,105.1998948,558,truck,313.68095542725206,5.594133261834875,False,1.0,21.59353985473666,540,7.397293891910749
1053,105.2998947,558,truck,314.43299727405355,5.619872758530013,False,1.0,22.159092046751084,540,7.549463397798036
1054,105.3998946,558,truck,315.2603282850252,5.6030792005841885,False,1.0,22.48949125779103,540,7.799766525219411
1055,105.4998945,558,truck,315.99465182293574,5.617105450208395,False,1.0,23.038445894451115,540,7.966338286856853
1056,105.5998944,558,truck,316.8468237484605,5.644214681491723,False,1.0,23.610105768427047,540,8.126029111019989
1057,105.6998943,558,truck,317.6382922379122,5.6996360852612655,False,1.0,24.23022810911175,540,8.350441822169387
1058,105.7998942,558,truck,318.44199078391205,5.717127666643364,False,1.0,24.67765094738661,540,8.509554025602483
1059,105.8998941,558,truck,319.3773557601578,5.749594818247889,False,1.0,25.235472218423126,540,8.621552338161791
1060,105.999894,558,truck,320.22805781953076,5.7471464368401035,False,1.0,25.86446204984469,540,8.838898924330351
1061,106.0998939,558,truck,321.1229632679136,5.75760135500114,False,1.0,26.63555828855266,540,9.041739932100882
1062,106.1998938,558,truck,321.9836964350684,5.807284316659857,False,1.0,27.349671988935313,540,9.20446021582029
1063,106.2998937,558,truck,322.9354766721874,5.812125254036014,False,1.0,27.89585965896623,540,9.294705216818784
1064,106.3998936,558,truck,323.92560076224345,5.825424150456453,False,1.0,28.76221851338613,540,9.435659710541813
1065,106.4998935,558,truck,324.88426382880505,5.848045856431887,False,1.0,29.51910455788999,540,9.652424699869243
1066,106.5998934,558,truck,325.7614531807529,5.895980752162303,False,1.0,,,9.74914185291209
1067,106.6998933,558,truck,326.78085679711137,5.951281218899416,False,1.0,31.253728494663278,540,9.923014544767511
1068,106.7998932,558,truck,327.790731357589,5.984569833009447,False,1.0,31.929019199197626,540,10.154789234206646
1069,106.8998931,558,truck,328.81947818061207,6.018230835616536,False,1.0,32.76550413352203,540,10.423784880592393
1070,106.999893,558,truck,329.9133910321896,6.054274476120497,False,1.0,,,10.748763310362392
1071,107.0998929,558,truck,330.8871050567855,6.097407912939739,False,1.0,,,11.06520336230983
1072,107.1998928,558,truck,332.0789793778862,6.114402185337067,False,1.0,,,11.3431333273968
1073,107.2998927,558,truck,333.2413613384134,6.163002744668122,False,1.0,,,11.681023721903102
1074,107.3998926,558,truck,334.43404049689406,6.193139607082668,False,1.0,,,12.049451880993729
1075,107.4998925,558,truck,335.64195070017126,6.214553303368287,False,1.0,,,12.37316516013675
1076,107.5998924,558,truck,336.83955742968345,6.23156380608343,False,1.0,,,12.7673393860141
1077,107.69989229999999,558,truck,338.17596683653005,6.27691236897449,False,1.0,,,13.13442057629436
1078,107.79989219999999,558,truck,339.5175266667414,6.3506083260249815,False,1.0,,,13.517804072126864
1079,107.89989209999999,558,truck,340.9252017872402,6.368998021411172,False,1.0,,,13.897444402099609
1080,107.99989199999999,558,truck,342.285196851698,6.438011560603519,False,1.0,,,14.181801726678259
1081,108.09989189999999,558,truck,343.714101832479,6.510069399523368,False,1.0,,,14.57488992799631
1082,108.19989179999999,558,truck,345.19885293838973,6.562589206403813,False,1.0,,,15.068005798781769
1083,108.29989169999999,558,truck,346.67642810975843,6.618357348129009,False,1.0,,,15.562970917505709
1084,108.39989159999999,558,truck,348.3411756973294,6.679982383493171,False,1.0,,,15.911677442480823
1085,108.49989149999999,558,truck,349.93721367238487,6.701526946039296,False,1.0,,,16.30415736687837
1086,108.59989139999999,558,truck,351.6250403663271,6.726783581651302,False,1.0,,,16.768282314599674
1087,108.69989129999999,558,truck,353.19957593534525,6.795416491250061,False,1.0,,,17.19644970960735
1088,108.79989119999999,558,truck,354.9798461755239,6.849395125686823,False,1.0,,,17.747460258449564
1089,108.89989109999999,558,truck,356.8060231778812,6.8889486689495625,False,1.0,,,18.484132692099365
1090,108.99989099999999,558,truck,358.66879870499065,6.967002588808469,False,1.0,,,18.79252055535676
1091,109.09989089999999,558,truck,360.64089784471054,7.02971434839504,False,1.0,,,17.606390850620755
1092,109.19989079999999,558,truck,362.66783266492826,7.079478381900152,False,1.0,,,18.432830875429318
1093,109.29989069999999,558,truck,364.3040912087773,7.145889938850326,False,1.0,,,14.07099920302403
1094,109.39989059999999,558,truck,365.08815138885797,7.1819628946629654,False,1.0,,,7.840609641416061
1040,103.99989599999999,597,truck,330.85240154732844,4.9093512906909895,False,1.0,,,
1045,104.4998955,633,truck,317.23821614219696,7.007174102843491,False,1.0,10.326554638498862,540,
1045,104.4998955,637,truck,338.4378787073415,3.905656700199633,False,0.0,,,8.481913326508383
1046,104.5998954,637,car,339.286069191801,3.9604972968583088,False,1.0,,,9.440665829625914
1047,104.6998953,637,truck,340.34715390896196,3.9391974068242193,False,0.0,,,10.031749196479723
1048,104.7998952,637,car,341.299856140725,3.919019981473225,False,0.0,,,9.83825601033891
1049,104.8998951,637,truck,342.25909197683774,3.9376613129368443,False,0.0,,,9.968348716453647
1050,104.999895,637,truck,343.26991390540974,3.9691200663497335,False,1.0,,,10.02193200372426
1051,105.0998949,637,truck,344.2922801658158,3.9743948825703312,False,1.0,,,10.230672244399784
1052,105.1998948,637,truck,345.3092816830522,3.987245952500143,False,1.0,,,10.434124308804712
1053,105.2998947,637,truck,346.35965034842707,3.993262007228852,False,1.0,,,20.820934455188308
1054,105.3998946,637,truck,347.4299597828632,3.9866536273391224,False,1.0,,,31.42646648242703
1055,105.4998945,637,truck,348.5331599740649,4.0000233188518015,False,1.0,0.28184866295879374,684,29.361565769703
1064,106.3998936,637,truck,359.84994773141455,4.0876357491007465,False,1.0,3.1868116882465642,684,12.750680654163261
1065,106.4998935,637,truck,361.1780491734141,4.043589727261868,False,1.0,,,13.281027701023026
1052,105.1998948,679,truck,305.41059381954426,4.548836648926313,False,1.0,8.270361607707798,558,4.516194720947484
1053,105.2998947,679,truck,305.86221284001954,4.571239563001619,False,1.0,8.57078443403401,558,5.517659854397607
1054,105.3998946,679,truck,306.48746833750573,4.5700554316099105,False,1.0,8.772859947519464,558,6.278901427144319
1055,105.4998945,679,truck,307.10424473189295,4.599997510614205,False,1.0,8.890407091042789,558,6.1764953063623125
